fwd_col2_positive_ratio,fwd_col3_positive_ratio,log_ret_30_max,log_ret_30_min,regime_momentum_differential,fwd_log_ret_col2,fwd_log_ret_col3,kde_density_divergence_10_50,poly2_normalized_residual_10,poly2_acceleration_spread_10_50,diff_signal.1,log_ret_10,log_ret_20,log_ret_50
0.3,0.1666666666666666,0.1107592689445525,-0.2528625199802153,-0.09462079138818,-0.2112801224274374,-0.2484361216273351,-0.0051414599601153,-0.0555955558558299,0.0685209478794171,-0.09462079138818,0.1223455692311746,0.1991954918158825,0.5126318034743235
0.1,0.0333333333333333,0.0450526066727875,-0.3185691822519804,0.0793213135196786,-0.2589141081502284,-0.2886042482252657,-0.005429023820272,-0.0585115920407133,0.0753372810435533,0.0793213135196786,0.1709578507423736,0.2517754099773528,0.5436156411625657
0.0333333333333333,0.0,0.0331423212364628,-0.330479467688305,0.202740239232682,-0.2327524475195214,-0.2744128621440547,-0.0056914711730625,-0.0252291405463823,0.0595516486455562,0.202740239232682,0.186154112203092,0.2619090856469895,0.5634938842958623
0.0333333333333333,0.0,0.0027649491948334,-0.3171856498967291,0.3265459047954574,-0.2040605564614038,-0.2427155030545035,-0.0056504709353915,-0.0368325378818305,0.017945799110246,0.3265459047954574,0.1772582478418956,0.2281167268371039,0.5288301383422797
0.1666666666666666,0.0,0.0372002397063047,-0.2770488141715377,0.3727865235132323,-0.1794103824683548,-0.2017511742435298,-0.0054157313365744,-0.0373779254840189,-0.0656273406195283,0.3727865235132323,0.1119689898796669,0.1065491705487476,0.4624520836306947
0.1,0.0,0.0161678658206955,-0.3568118455298925,-0.3490384543402973,-0.1987548645011473,-0.2212277837286928,-0.1630645290714969,0.0249564739819092,-0.0849077888122101,-0.3490384543402973,0.1813631397711606,0.1687987743087455,0.4806062094919774
0.1,0.0,0.038466457315758,-0.3345132540348301,-0.2715081295992512,-0.1764563489024323,-0.2031246412038592,-0.1606829860925628,0.0315220255736486,-0.1043032586437471,-0.2715081295992512,0.1168642349098686,0.1152128142797731,0.4391131619504352
0.2,0.1,0.0820494769454376,-0.2909302344051503,-0.1946617518405265,-0.1399157105042562,-0.1740609686249362,-0.1529101304775348,0.0320253153301277,-0.1111522254823207,-0.1946617518405265,0.0568874210180123,0.0601447498261106,0.3940102647032051
0.1666666666666666,0.1,0.0820494769454376,-0.2909302344051503,0.4372810556908585,-0.156542983004487,-0.1912709080044252,-0.0902805488409242,0.0298741979057834,-0.084276721839248,0.4372810556908585,0.0134022824522669,0.054181235295854,0.4070023859113852
0.1333333333333333,0.0666666666666666,0.0572696002024638,-0.3157101111481242,0.4225039733068397,-0.1074718239434262,-0.1807245397091844,-0.0923135915960247,0.0416782933792444,-0.0335288346491006,0.4225039733068397,-0.0064725727898573,0.1069156675873151,0.4067145825225309
0.1,0.1,0.0582690355672211,-0.314710675783367,0.470219510975518,-0.0943107004339136,-0.1335314555069441,-0.0836278253507113,0.02313595435386,0.029404482552893,0.470219510975518,-0.0158734612669763,0.1064721079641983,0.3645631142943543
0.0666666666666666,0.0,0.019048326114059,-0.3539313852365289,0.5037856739346529,-0.1451370347585675,-0.1790577767299395,-0.0854428759985429,-0.0272072094967552,0.0677070895533681,0.5037856739346529,-0.0423594140855794,0.128598436656794,0.4139141239116301
0.0333333333333333,0.0,0.017333019365849,-0.3437840221353867,-0.3535457101860578,-0.1580436964179831,-0.1945377054975639,-0.1440846259587928,-0.0260476654381699,0.066711091335792,-0.3535457101860578,-0.0644170626230463,0.1217370495800456,0.4273146715482952
0.0,0.0,-0.0924351105488148,-0.3558525829229738,-0.8256513816612934,-0.2036607236371333,-0.2414236250437588,-0.144026014948892,-0.036784268301286,0.0492666077871502,-0.8256513816612934,-0.0390546840438833,0.1382035637980123,0.4536317045895492
0.2333333333333333,0.0,0.0347429213626184,-0.1992998981249169,-0.7919036891598281,-0.1427125785800828,-0.1917940323719247,-0.1272072870741834,-0.1041932065278995,-0.0271853012209384,-0.7919036891598281,-0.1439982715331269,-0.0320292816534599,0.3023799284229717
0.2,0.0333333333333333,0.0272314079995896,-0.195363923570693,-0.4739364546057399,-0.1239994175639209,-0.1650074480806262,-0.0925169724648924,-0.0531603976102351,-0.0913970005544076,-0.4739364546057399,-0.1614479219591994,0.0199152178119613,0.2196286348799414
0.2666666666666666,0.0333333333333333,0.0345822603491357,-0.1880130712211469,-0.3055482521696073,-0.1411817639916563,-0.1805070676497627,-0.078452611232567,0.0578158980580157,-0.119891790684698,-0.3055482521696073,-0.1465001828136832,-0.0296359479038146,0.1477392107596163
0.1,0.0,0.014356763751114,-0.2082385678191687,0.3256603879464707,-0.1712596957778306,-0.2048198931295017,0.0164341623666571,0.0569310199640843,-0.0767956594118435,0.3256603879464707,-0.0826916665859816,-0.0258042455679693,0.1223123544411016
0.0666666666666666,0.0,0.0110498579808449,-0.2093501173686084,0.3198392791887626,-0.1697344316808503,-0.1916987044782018,0.0166391338406511,0.0524879409108979,-0.0127935866022998,0.3198392791887626,-0.0815801170365418,-0.0681778345842748,0.096755660090857
